x1,x2,label
0.2516700690140594,-0.032148475726031245,1
-0.34487855739277123,0.8530451069019767,0
-0.8432359796389433,0.40832114727303925,0
0.7965176845904062,0.6861951679237626,0
-0.18390825860289992,1.0136033793587127,0
0.3582473666369914,1.0041769501047564,0
-1.0148137328894995,0.29553521895533785,0
0.8876452397926733,0.3369234843346907,0
0.868980862972832,-0.16227913218284495,0
-0.701604839309511,0.5416109539611035,0
0.5359083068975655,0.6826677317776547,0
-1.0650430567563323,0.25992277537203007,0
-0.994325269208782,0.2313442516492467,0
-0.6821254762801192,0.7843848339315528,0
-0.022440084194046042,0.2575733202796819,1
0.9806775271399467,-0.68422843923547,1
0.8724032156449268,-0.7068387462363042,1
1.2192805504755144,-0.3864652860710324,1
-0.6391130224536018,0.8435936673439431,0
-1.186754517621843,0.09104702406653839,0
0.33913851474678525,0.025227887582852493,1
1.7840219662467907,0.10443625791725816,1
-0.4473506151715997,0.5621849073650773,0
1.8627758725779866,0.04103590768138607,1
-0.06330759510053988,0.3695687116909738,1
0.5734607194112319,-0.5520208531291222,1
1.7842958573745624,0.05247471223864983,1
0.9746717713985105,-0.38540233876332536,1
-1.0715849852852852,0.2684925506265649,0
-0.7070244641770967,0.6362699658943957,0
1.839382090013169,0.5222124583703409,1
-1.0470442930211004,0.18985785418573287,0
-0.12177600755160503,1.1337801438287871,0
0.14556996078231843,-0.2182908615224395,1
-1.13791817439471,0.3162764617679763,0
1.9690020400114867,0.6365574872112875,1
-0.5938909793630496,0.6893698038049737,0
0.05789626795761879,0.9005174485070283,0
-0.23140080025823628,0.5755844037705069,1
0.7372548134213808,0.3328678549765191,0
-0.7953300702356341,0.43663479465716887,0
0.10633475392595743,-0.10042374731262275,1
-1.1692494025497848,-0.07487727607317858,0
0.16839192745292986,-0.020788539229453035,1
0.12802138617702036,0.17830530320952465,1
1.866452259910791,0.08669161561171598,1
-0.4618731665861747,0.9075468396989391,0
1.2005108359694137,-0.5275802636972731,1
0.9767446661541901,0.32385347981562645,0
0.6410964391265486,0.7066936579230966,0
0.38247300308474097,0.9850220298768833,0
0.29179487660422304,1.1715896088088136,0
0.648243907452329,-0.47284101205641627,1
0.5018879098605491,0.7819910482087392,0
1.1826452986352223,-0.5837517229969171,1
0.17168568865812714,0.01725010599537817,1
0.5887576372331946,0.7346978926037705,0
1.0473939970714499,0.3776220861006677,0
0.1938201121857573,0.11991297509149551,1
1.4078379578278635,-0.5044125552585577,1
0.3102447961484772,-0.24514062011858112,1
0.675723120608816,0.49424218125404784,0
1.0214606401458324,0.4981575162414255,0
2.029148454996459,0.020240925920674918,1
0.20442250702181647,0.1176516257750246,1
0.8950722336938756,0.25081593071769237,0
-0.9701958884369811,0.2841803655746063,0
-0.1229490906927646,1.047536815158852,0
0.515538479364415,0.9782757672018605,0
0.8718284745126665,-0.6169270793362512,1
1.767852911728573,-0.06246387336319813,1
0.25006283875069746,1.0925868182958263,0
1.3921338549954783,-0.2517473657743318,1
1.132025152742174,-0.4915564386274298,1
1.9231594392481517,0.36502823996611994,1
1.9391956382173197,0.5478756192148195,1
0.5151722983407351,-0.2083122496999542,1
0.9592345038243534,-0.5817824084196334,1
-0.9208059645735757,0.2273539904604338,0
0.5259265140028925,-0.4650311290641239,1
0.20664637225220583,0.9838809839753868,0
1.8960141526620689,-0.011180248542923932,1
-0.9636963669593347,0.6330431251457046,0
2.0846409150913243,0.3742796593100966,1
-0.9429713452286373,-0.10336199451334166,0
-0.003106217894343455,1.0937483745525283,0
0.10030584352436595,0.21209330936936638,1
1.1434852624466791,0.029468614667847226,0
0.8319135283771409,0.5937667713171525,0
0.7626970001031746,-0.3880243976934534,1
1.7344457035295568,-0.4184773744491952,1
1.791013744725099,-0.18065597388118237,1
-0.1868539713200164,0.4445985884914656,1
-0.6762779118530672,0.5976170452505473,0
-0.22293971648227937,1.1438785384555006,0
-0.42036567603555763,0.7830374551504016,0
0.6536329650548504,0.5375834570395315,0
0.3914090344521698,-0.10070534361550987,1
0.2756612821758983,0.8515147444383668,0
0.41532060609589805,0.9241943647593222,0
1.5791143357327002,-0.20534088405640366,1
-0.6150673296765322,0.7488273601968662,0
0.8706815692447012,0.061285276295673485,0
-0.7968803655961315,0.4893313346188095,0
1.4946856684088374,-0.08170542036784084,1
0.5601361066438618,-0.37509060658867427,1
-0.46325965736400454,0.9296353737274443,0
1.400827255877518,-0.5372697605187259,1
1.7508855610603737,-0.3746838085013775,1
1.0204222245118941,0.05559303925457648,0
-0.005266826274728185,0.3686900689406774,1
-0.4349844590409636,0.6331477300065302,0
1.7381987842597963,0.0034718322222842962,1
0.21625213862762102,-0.3316452230864722,1
0.7210534132918145,0.8344950359281506,0
1.1954115096692186,-0.0020427488758946732,0
0.7486526428828393,1.1397224387784899,0
0.10491224174619407,0.716630499728882,0
-0.6139602118206304,0.8056952907777613,0
1.1299489180726312,-0.40507597785571536,1
-0.023603187863057096,0.37689668517237085,1
0.1796546796801172,0.17566244379860893,1
-0.04393079033032589,1.0274337349554905,0
-0.01935812304823878,0.0665982508516622,1
-0.8442280220349893,0.5834648260221225,0
1.3117573116302743,-0.6908926154538079,1
0.39571093312845634,0.7539837564934837,0
0.7720965262780334,-0.2566574314976492,1
0.1842291874747532,0.8397326251315659,0
0.8678779744141829,-0.35861021954773115,1
-0.13136927721370628,1.056369516253304,0
0.15437567576152983,0.9931853273284018,0
0.8013763365642722,0.43136011719898154,0
-0.2895900914625555,-0.07480644927694138,1
1.9222715981670175,0.11298881981044935,1
0.4676590520348272,-0.3292714446874431,1
-0.5616452312343815,0.9086048790993749,0
1.3258225940132105,-0.43631914701881935,1
-1.1912045901004713,0.17435911838376092,0
1.190858883423584,-0.4237239692347634,1
1.1258810770309173,0.46855458782017523,0
0.8883406508972975,0.5395016028102277,0
0.04268060769719079,1.0287963939847078,0
1.8390228488065743,-0.2631689863296567,1
0.19393372461645633,0.15901242695018553,1
0.9043410861773811,0.5185845134353667,0
0.6109281691733384,-0.20371044057049945,1
1.252925080451394,-0.6194479722860746,1
0.14582194884572822,0.05682815558228804,1
1.8092101689903406,-0.09427706900854003,1
-0.4497031068862767,0.529799756022004,0
0.5691341013798435,0.5948181709760838,0
0.8491289115501044,-0.5708525405871037,1
0.44694801375731374,0.7716092832331234,0
0.6093058878970264,-0.47830210963129693,1
1.498883450656168,-0.3593593085156183,1
0.6435433808239698,-0.3532765052593778,1
1.719055220582949,-0.11823677144891798,1
0.12695142272351376,0.03728214734173163,1
2.0646609583677007,0.4555348651953893,1
-0.9289068505547898,0.2086551181064617,0
0.5167507224716555,-0.30759396133577094,1
1.4196928054181974,-0.5870771365865863,1
2.0537679323714317,0.3124382269724584,1
1.932591637116986,0.007555756020789874,1
-0.05903366698097551,0.6471284542800448,0
0.4607734532194275,0.7275938744642132,0
0.9457929710170867,0.19738173491145922,0
1.8818344246718364,0.2975775497733335,1
-0.2296069496326205,0.5501758017260706,0
1.9424626724286953,0.33705873032496636,1
-0.8949728521130771,0.4035631515866722,0
0.6797262361767948,-0.6005825605496702,1
0.11346282866732908,0.40055355972008555,1
0.45453383314227175,-0.4308081595897017,1
1.0110699926718318,1.3187330945067799e-05,0
1.9338897863939497,0.018361737180654765,1
-0.8067324043001876,0.7040589592015133,0
1.808633357986066,0.2866445927654098,1
-0.663735121327556,0.4510184623389949,0
0.3383422055330043,-0.320944890964504,1
1.1219638419330926,0.22352682059678297,0
0.4302169495672467,1.008427514822622,0
1.5971690314729534,-0.3380349069368362,1
0.4888207294867596,0.8135653788378772,0
-0.03714844512019712,0.46090941454672363,1
1.3840313016563344,-0.29727193708410116,1
1.630813287716611,-0.4206852836241475,1
0.4762080109444699,-0.34893534079661837,1
0.0934073337114468,0.9794757952868526,0
-0.5602408303147953,0.94594711089028,0
0.4809923551103135,0.7293966318336544,0
1.6840547209938774,-0.3168938367545824,1
0.7510867743776044,0.580438184254812,0
0.8292249531901876,0.20770442748185758,0
0.1431805972035628,1.0210988855143486,0
-0.6622258082589796,0.6169504294812594,0
0.8461650181231772,-0.22094665558740012,0
1.4064409930431439,-0.5066654005357131,1
0.12313655352279615,-0.3155821892005775,1
-0.0104149247415114,-0.010903356235985248,1
1.171503478279357,-0.24441378277081127,1
-0.4690391815957625,0.831342296811828,0
1.1089235235678219,-0.3233350475468323,1
0.42675946340260196,-0.23971651060827692,1
0.3831823805137,0.9537155829587625,0
0.06358733898085721,0.53068455608264,1
-0.9516682511324581,0.3938190263349134,0
-0.462189699431176,0.733447691270354,0
0.9517946816552014,0.6202006655240049,0
0.2728839573600528,-0.3355905509843599,1
1.496190242087337,-0.3462162536636723,1
-0.7688436250360743,0.2972708597289142,0
-1.2091937474954007,0.21263717671927637,0
0.5993736012442065,-0.40566523948547695,1
2.0268805924916466,0.24973625919414724,1
-0.256568249380723,0.8286399466261359,0
0.7591690742612165,0.5601057027911545,0
1.6526191948161377,-0.04155521900745092,1
1.366318556664009,-0.687593433052728,1
